lad24cd,reporting_year,households_on_register,jointly_managed_register,reasonable_preference,source
E09000005,2018,3498,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000005,2019,3319,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000005,2020,3051,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000005,2021,24002,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000005,2022,25218,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000005,2023,28150,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000005,2024,33263,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000005,2025,36534,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000068,2015,584,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000068,2016,1005,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000068,2017,600,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000068,2018,626,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000068,2019,560,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000068,2020,801,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000068,2021,724,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000068,2022,154,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000068,2023,230,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000068,2024,240,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000068,2025,261,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000043,2015,22182,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000043,2016,23698,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000043,2017,24392,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000043,2018,14785,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000043,2019,8637,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000043,2020,8967,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000043,2021,6891,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000043,2022,4671,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000043,2023,4746,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000043,2024,4605,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000043,2025,4272,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000023,2015,7197,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000023,2016,9784,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000023,2017,8871,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000023,2018,11693,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000023,2019,12181,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000023,2020,13725,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000023,2021,15486,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000023,2022,16919,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000023,2023,20065,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000023,2024,21430,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000023,2025,22464,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000144,2015,2941,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000144,2016,3168,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000144,2017,2854,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000144,2018,2260,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000144,2019,2130,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000144,2020,1362,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000144,2021,611,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000144,2022,812,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000144,2023,923,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000144,2024,1051,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000144,2025,869,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000006,2015,3228,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000006,2016,2793,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000006,2017,3777,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000006,2018,3438,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000006,2019,3501,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000006,2020,1634,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000006,2021,2408,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000006,2022,2618,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000006,2023,2772,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000006,2024,3201,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000006,2025,3201,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000234,2015,1926,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000234,2016,1664,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000234,2017,1906,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000234,2018,2378,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000234,2019,2862,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000234,2020,1835,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000234,2021,2639,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000234,2022,3125,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000234,2023,2636,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000234,2024,2375,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000234,2025,2755,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000095,2015,2159,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000095,2016,1887,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000095,2017,1768,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000095,2018,1715,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000095,2019,1656,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000095,2020,1603,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000095,2021,1586,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000095,2022,1509,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000095,2023,1466,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000095,2024,1622,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000095,2025,1686,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000172,2015,1176,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000172,2016,1149,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000172,2017,1448,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000172,2018,1474,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000172,2019,1812,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000172,2020,1954,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000172,2021,2300,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000172,2022,2795,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000172,2023,1632,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000172,2024,1511,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000172,2025,1121,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000060,2021,6179,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000060,2022,6639,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000060,2023,5804,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000060,2024,6327,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000060,2025,2729,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000117,2015,1951,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000117,2016,2060,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000117,2017,1792,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000117,2018,1359,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000117,2019,1541,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000117,2020,1404,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000117,2021,1819,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000117,2022,1669,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000117,2023,2604,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000117,2024,2657,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000117,2025,2543,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000002,2015,1058,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000002,2016,1381,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000002,2017,1205,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000002,2018,1211,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000002,2019,1149,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000002,2020,1113,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000002,2021,1226,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000002,2022,1268,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000002,2023,1413,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000002,2024,2211,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000002,2025,3035,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000033,2015,10657,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000033,2016,4235,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000033,2017,3063,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000033,2018,2561,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000033,2019,4915,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000033,2020,7282,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000033,2021,8714,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000033,2022,9973,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000033,2023,7486,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000033,2024,9595,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000033,2025,11180,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000008,2015,2308,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000008,2016,2193,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000008,2017,2236,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000008,2018,2372,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000008,2019,2624,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000008,2020,1671,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000008,2021,1997,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000008,2022,1338,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000008,2023,1508,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000008,2024,1713,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000008,2025,1810,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000007,2015,24644,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000007,2016,2930,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000007,2017,2967,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000007,2018,3074,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000007,2019,5991,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000007,2020,6364,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000007,2021,7062,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000007,2022,7017,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000007,2023,7423,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000007,2024,8028,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000007,2025,8380,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000192,2015,1256,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000192,2016,1078,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000192,2017,573,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000192,2018,886,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000192,2019,800,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000192,2020,816,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000192,2021,964,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000192,2022,1096,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000192,2023,1364,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000192,2024,1192,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000192,2025,918,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000106,2015,2269,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000106,2016,2595,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000106,2017,2709,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000106,2018,2314,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000106,2019,1983,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000106,2020,2268,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000106,2021,2547,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000106,2022,2809,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000106,2023,2809,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000106,2024,,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000106,2025,1356,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000063,2015,6924,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000063,2016,6694,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000063,2017,3369,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000063,2018,3961,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000063,2019,3369,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000063,2020,4994,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000063,2021,5541,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000063,2022,6267,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000063,2023,5326,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000069,2015,1686,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000069,2016,1034,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000069,2017,574,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000069,2018,539,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000069,2019,359,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000069,2020,554,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000069,2021,577,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000069,2022,589,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000069,2023,659,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000069,2024,648,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000069,2025,748,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000056,2015,2958,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000056,2016,741,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000056,2017,1292,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000056,2018,1611,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000056,2019,1681,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000056,2020,1680,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000056,2021,1789,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000056,2022,1387,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000056,2023,2151,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000056,2024,1012,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000056,2025,2980,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000130,2015,1262,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000130,2016,2029,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000130,2017,2290,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000130,2018,2553,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000130,2019,2816,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000130,2020,2816,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000130,2021,1058,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000130,2022,1214,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000130,2023,690,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000130,2024,831,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000130,2025,1143,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000070,2015,5251,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000070,2016,5439,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000070,2017,5576,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000070,2018,3939,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000070,2019,3948,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000070,2020,522,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000070,2021,662,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000070,2022,866,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000070,2023,1130,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000070,2024,1510,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000070,2025,1855,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000078,2015,2713,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000078,2016,2709,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000078,2017,2741,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000078,2018,2223,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000078,2019,2484,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000078,2020,2161,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000078,2021,2325,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000078,2022,2713,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000078,2023,2782,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000078,2024,2667,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000078,2025,2670,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000177,2015,841,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000177,2016,858,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000177,2017,869,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000177,2018,1179,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000177,2019,1084,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000177,2020,1294,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000177,2021,1640,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000177,2022,1932,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000177,2023,1917,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000177,2024,1944,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000177,2025,2183,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000049,2015,7314,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000049,2016,6844,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000049,2017,7070,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000049,2018,7931,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000049,2019,6326,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000049,2020,7680,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000049,2021,5052,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000049,2022,6287,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000049,2023,6027,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000049,2024,8191,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000049,2025,7847,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000050,2015,2790,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
